601AL001009A6000001510900370981JEFFERSON               ALA   120418010A001B00MB 00UU 12UN99 000000                                                                                                                                                                          
601AL001009A6000001510900370981JEFFERSON               ALA   120418010A002B00MB 00UU 12UN99 000000                                                                                                                                                                          
601AL001009A6000001510900370981JEFFERSON               ALA   120418010A003B00FB 00UU 12UN99 000000                                                                                                                                                                          
601AL001009A6000001510900370981JEFFERSON               ALA   120418010A004B00MB 00UU 12UN99 000000                                                                                                                                                                          
601AL001009A6000001510900370981JEFFERSON               ALA   120418010A005A39MW 38MW 40BR99 000000                                                                                                                                                                          
601AL001009A6000001510900370981JEFFERSON               ALA   120418010A006A22MB 26MB 12AQ45 000000                                                                                                                                                                          
601AL001009A6000001510900370981JEFFERSON               ALA   120418010A007A25MB 00MB 12UN99 000000                                                                                                                                                                          
601AL001014 6000000296720370981BESSEMER                ALA   120410010A001A72MW 00MB 12ST03 000000                                                                                                                                                                          
601AL001014 6000000296720370981BESSEMER                ALA   120410010A002A34MB 46MB 13AQ45 000000                                                                                                                                                                          
601AL001014 6000000296720370981BESSEMER                ALA   120410010A003A41MB 60MW 12ST45 000000                                                                                                                                                                          
601AL001014 6000000296720370981BESSEMER                ALA   120410010A004A51MB 46FB 12CH45 000000                                                                                                                                                                          
601AL001014 6000000296720370981BESSEMER                ALA   120410010A005A13MB 15MB 12AQ45 000000                                                                                                                                                                          
601AL001014 6000000296720370981BESSEMER                ALA   120410010A006A44MB 29MB 20AQ45 000000                                                                                                                                                                          
601AL001045 6000000123810370981FAIRFIELD               ALA   120418010A001A43MB 48MB 12IL45 000000                                                                                                                                                                          
601AL001123 6000000627420370980HOOVER                  ALA   120418010A001A25FB 26MB 40GF99 000000                                                                                                                                                                          
601AL001123 6000000627420370980HOOVER                  ALA   120418010A002A46MW 19MW 20UN99 000000                                                                                                                                                                          
601AL001123 6000000627420370980HOOVER                  ALA   120418010A003A00FU 25MB 12UN99 000000                                                                                                                                                                          
601AL001136 6000000098130370981IRONDALE                ALA   120418010A001A32MB 00MB 14UN99 000000                                                                                                                                                                          
