601AL001009A6010001516770370981JEFFERSON               ALA   020328021A001A20MW 17MW 14AQ99 000000                                                                                                                                                                          
601AL001009A6010001516770370981JEFFERSON               ALA   050328021A001A58MW 00MU 14UN99 000000                                                                                                                                                                          
601AL001009A6010001516770370981JEFFERSON               ALA   060328021A001A00MB 00MU 12UN99 000000                                                                                                                                                                          
601AL001009A6010001516770370981JEFFERSON               ALA   090328021A001A25MW 00MW 90AQ99 000000                                                                                                                                                                          
601AL001009A6010001516770370981JEFFERSON               ALA   100328021A001A18MW 00MU 12ST99 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   010402021A001A27MB 27MU 40ST99 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   010402021A002A00MB 19MB 12UN45 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   010402021A003A75MB 00MB 12ST18 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   010402021A004A30MB 15MB 12ST60 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   010402021A005A28MB 00MU 12ST99 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   010402021A006A25MB 00MU 12ST99 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   010402021A007A00MB 00MU 12ST99 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   010402021A008A36MB 36MB 12ST99 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   010402021A009A24MB 00MU 12ST99 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   020402021A001A35MB 00MB 90OF99 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   020402021A002A01MB 19MB 40SO45 000000                                                                                                                                                                          
601AL001022 6010002437620370980BIRMINGHAM              ALA   020402021A003A42MB 19MB 40UN18 000000                                                                                                                                                                          
